Requests 100
Pickup_Coordinate_X,Pickup_Coordinate_Y,Dropoff_Coordinate_X,Dropoff_Coordinate_Y,Demand
2.9466500268710973,5.305867556052942,1.9152078694749486,0.6790035819129137,0.9200546247568923
7.869854599999133,6.563335217758555,6.375208960436359,5.75602893753034,1.8320146907449009
0.3906291618886648,3.5781360448354893,9.456831868184075,0.6004468031538535,0.4584414765275569
8.64042103546211,8.772905261480302,0.5119366562045369,6.524186154656548,0.07266608645070419
5.517513686348753,5.975132532390511,4.835286243100021,2.829881608569912,1.5952730915630882
2.9772571830177164,5.6150890532636115,3.9604743604702652,7.887007096788996,2.147506769133043
4.184843853458769,1.4390392077532788,1.5090669442067706,0.5524135021582377,2.1594025650028614
7.180371937036457,2.9231735450413856,1.9877387220034304,8.313639223105211,2.037836128016306
5.6799111972463106,0.8233974921248077,5.449985739307204,1.5895874456727543,0.005145030368417489
6.767623857029604,1.1847226487907647,4.449960661200688,8.87982434157199,1.2059777085151107
7.9726772999531015,0.6797872826362639,9.607877564667781,6.592053923760217,1.74680807320271
7.187760832244346,7.435767651340965,8.87736351885637,1.3394566757579296,1.255459431748115
7.769745806055802,8.379915121953252,8.293047639084282,0.29156996519808853,0.08889586491819539
3.9037449127658452,4.372519921680409,5.206350635113318,4.928726741656842,0.1156734508280687
1.3042928220861905,9.843835309944723,0.6570232191808534,5.7928407774407,1.8956914000321516
5.807748250867279,9.543378655569242,1.9744377751367526,0.8332540063040506,1.7146409704850014
8.838642177332371,0.1569619295094371,7.955946473535244,7.681904394283122,0.6232912435310152
8.720437859531705,9.161100863895552,2.7381319291778428,2.3638112638259945,2.063417584435928
3.1051984364538763,7.156432589184741,0.8273548925340335,6.754864430044265,0.6975639170868297
8.585246688775271,6.9289688411650605,7.850836912639295,3.532812517806195,1.370744919830057
2.2019206904373743,2.4537239045975,7.2741251557423094,0.6412777290220895,0.544878909186913
4.537374619422069,4.876773294685483,6.408748294444948,1.0616885236333873,24.09390877445844
5.736099378010375,9.603457940240444,5.156805801975399,5.698250458948468,0.1802893959019593
9.880066615714263,8.328709350690627,4.981436821039962,0.8015133786402995,0.8222334557440633
8.710469940649624,7.130864089874244,7.32112043534634,8.236199870200153,0.7098610520744012
