Requests 150
Pickup_Coordinate_X,Pickup_Coordinate_Y,Dropoff_Coordinate_X,Dropoff_Coordinate_Y,Demand
17.857203028720033,6.639596106023545,16.424582461156636,0.8339325145049981,0.7059739764718324
2.153133598719359,11.901041284124805,10.596347243856432,8.376148571133086,0.22886468629120313
6.708156985466585,12.450388643921803,8.762828522177482,14.717642126973804,0.32205722068681575
10.360728239985376,11.577172004523142,12.907101917911877,19.80448542746833,18.367978306937754
16.397163938436826,8.264018696323616,17.52535310413255,16.475188651410427,1.3870675156407195
1.0894901564470927,14.372744731283886,16.04341124848951,14.728132876228779,1.4328932333461284
14.182635015623346,10.818737086050563,2.4964834876121955,19.152945909393367,1.7353184628589193
8.065125974698397,4.339023206471202,14.345516929066388,19.884148768438752,1.3901627689641185
5.112281112016701,13.426188638785607,11.98011826278233,14.346642911110262,1.2947991228694538
18.74699069289809,7.03619537079404,5.07268194942792,8.04945018073546,1.808242025799334
14.9302143436997,14.481411348233767,8.122155921167787,19.78759696560005,1.082430625453533
9.00998561490332,7.476168682007058,14.192572123384043,1.6491710662341696,0.905931027404161
7.9674583762256646,15.417619326157595,15.295019670009342,5.677187671153947,0.42611261538139344
3.790843807407611,9.425019294706301,6.6961208900524705,14.69470087427302,1.670254292799154
3.7821423106972873,6.622081482421754,16.884568416451376,12.300480686447521,0.3110952493463902
17.705281594747433,19.53106040815356,16.73817185814365,3.616492521718786,1.9863595705432056
12.368210169091768,9.522177465466884,8.083133093454562,14.837673750980183,0.26686507000221876
16.51866578338367,13.664596609752833,2.785432109819448,14.056501147968223,1.0066950263572043
1.1767458032827616,3.8533094950243174,18.495875299103925,8.102049147279832,1.7182376492558904
2.9658306520188638,13.645742613491675,3.269775015292369,12.964504821330213,2.042001927392875
5.032282863409561,0.8275100260180346,19.174452006319477,1.3244096162686314,0.6342414912252038
10.258803721712768,6.825931824398419,13.200196372907955,16.888546742375784,1.3300288382614927
12.077331134142113,11.744273819514707,2.3406607106928368,14.209006708855538,1.0022771240739499
4.090465156902656,9.807355865143192,0.7321706087202151,6.308071511775419,15.574875938383563
17.260608141986836,11.169332364483378,10.934156525529712,7.3564931786822445,1.9152937766759683
16.56313370197894,5.52700918865278,2.513166833332481,11.255621589853524,1.5233704974321827
5.346780107478876,15.500698566127166,3.588126910790781,15.665133426749911,0.7781772009013508
12.159926416685853,0.8349775230710654,11.225502643832026,13.362754696538842,0.9809063896467812
18.767852133331687,15.720117176239265,15.008609430416747,9.941019516691066,0.24539456103287535
0.8546500330575535,16.33734992891487,0.27247488383678187,11.000823714302099,2.1107947100349636
11.335935426501024,2.2583666957429283,1.2555247966252847,11.494484499340478,1.4561519136375858
9.709705315813794,6.028441942702796,0.7959111609325698,12.677882729482262,2.1971662059716888
2.4867136640108733,0.23211688830774735,5.533331773570627,6.030910801883225,0.7958031691488643
3.6063526300668847,1.3395592616293417,15.58467907052054,8.014969484566324,1.7829259691819015
4.916297026135057,10.475443757120022,5.0997138778643,17.038169236088546,1.681545376975144
9.670071561806555,12.462999022721501,19.46145009758532,7.094950590837177,0.22155050267624454
4.49291268441411,19.574276112529418,11.741488420016255,19.633627774750014,0.32162170197432044
19.37332160630888,14.102078714427762,0.38771617961995464,12.25660778904198,14.892679620430698
4.9911833807964605,2.5887141450805284,7.325222698060545,4.001870102284402,1.2903717077825818
15.329628273513407,18.68362330165636,0.5280479611787792,5.121272086153694,0.676256520097568
5.323960903883189,2.846554268002268,19.029986216593336,4.952239051799268,48.3998045486616
7.123723296838289,0.9787817613150707,4.762613424208098,17.656495111254102,0.05374989597156788
19.28866032214015,13.12055648229019,5.937222136616893,1.18671945396005,1.5275921804449422
17.28872969864622,3.1028179484150487,5.390961800329192,10.964093014218754,2.2071719457741605
5.0455488008908045,16.893561712692467,10.04429765093004,9.693787864758551,35.30139920708377
18.105172618277496,18.305367714850735,4.832554076101743,0.37533784462264297,1.9340837762246776
13.405793923495446,5.411268167730265,0.28612903080601715,1.942607827406413,2.2541077420629394
8.376754108379448,2.4109645403509417,4.141779950960942,14.901109315737457,1.7267293388914247
9.11375991124479,2.2701926917584414,4.306473299436899,18.60486508334609,0.26046676157583765
0.15789495881923354,12.83743678846174,12.893250552840405,13.605025607535989,1.6051005645276393
11.563069288527284,15.690564293434619,16.43694364499382,12.93658670682446,0.6784214541047666
3.5927926168044344,14.525460072097268,5.6942417552574405,16.82953103083857,54.38708734639467
11.403342921140421,1.7053524373410345,18.21904392708341,9.249118224082997,0.6249027234071985
18.858074025123162,0.8098456420908873,2.1490993919939583,15.114391754140291,0.6097627549695025
0.8355516845677702,9.03126309688888,16.32171663920655,8.38395478302199,0.6084358538607274
3.7991824491067128,16.868211709488442,2.1449263728383428,5.760371768700818,0.6234568426888146
4.339375768057967,9.285344467011722,6.391807739113233,18.181883513076272,0.6438745438450024
15.712547555291554,14.115013691133747,2.7980690068149205,12.236426703241456,28.00358695589693
17.02990053964544,18.475369302869403,13.244211741826938,5.179589475377191,0.39959825796614695
5.535993491153823,12.709559837183837,14.488122177152922,6.111745079443896,0.5951462239451599
13.55925175987895,10.129868837218694,16.587715062649977,13.665961185971469,1.514584339881017
18.202024329091785,2.398792413808317,16.794662659507182,18.965397114102863,45.75165511983165
11.472418638256102,0.08290054755047072,0.670245682422792,8.249320283835937,2.21612089152673
9.165544941283311,9.553036339717817,13.628417089410139,15.097828691148669,1.807683962179786
16.415694394564937,6.9261830698554565,12.299002299184847,7.857346927636499,1.4150976160602027
14.506913071696825,11.269452796140257,11.895570715901556,7.7547323462761035,2.2187877694238454
12.689206719048427,17.355849528715297,13.033875516865194,2.5718803952426628,0.6059485403290872
1.7747655918907101,13.54932756244686,7.1118819237534865,6.294526928915964,0.16988040345790084
17.801072798471832,17.278307551921074,16.113246434190085,7.146465233247559,1.374776936394639
12.815625110551656,11.97665094720257,4.710847116932621,11.793925251139527,2.024032185536314
19.940132649317665,1.0494927399230836,4.7504086777342796,6.619735338495676,5.692660391814064
16.018683804761302,8.873588812918612,1.2544702610874547,6.365135675315823,2.1026627022285598
16.610385931405297,14.768945037584274,5.5766981011017,14.572003060118305,0.2540712315954865
6.39386880085503,3.0508276605671325,19.697567857124437,5.232600948004913,1.2109836374902738
12.172544186782606,18.35169822729062,12.859807158195913,8.535590605544098,1.0158681435348444
7.944319599254017,0.978131907341544,1.6249320536178868,9.013609764403585,61.897581868461685
18.446386999244197,4.667389060727918,17.37718474287805,16.124540130051418,1.9267273276181478
3.4830805096434903,6.247549276888558,8.567945004290603,17.18547380425538,1.351908083136866
12.683118715812746,16.495882298474896,9.94104180602797,11.649214804836738,0.5556810122318783
9.078244677045152,5.165433463008351,12.366732565184432,11.5083504187299,1.7178972900528564
17.348265762621157,18.491531908589476,11.483045034318282,13.881651295848092,1.7090952456061335
7.843935699271571,13.528813068791944,19.964241213293647,18.807644297039225,0.6623546552195512
2.8247412668962713,18.763366389610226,0.7731515493745911,0.5036933348939399,1.406538727683753
3.5559756429497824,6.100958438555699,19.694945889026283,18.869228956602555,62.55505320928211
15.279111358265434,12.46180164773672,19.377671600794258,11.460325377047113,0.7311092552008973
4.2643909167101635,2.6690752388561245,15.275188489277534,10.546366091503863,1.692144983861594
16.347892024386105,15.877021116314245,13.403540075150735,15.53516361700622,0.6046708624496216
13.762896842166379,8.575295248844467,16.602899758747252,18.317801276837287,7.795633933660229e-05
15.548835882045168,1.716993150113948,18.993589615498458,9.542514020208868,28.622307014059654
17.709804734399874,1.6991072767356563,18.764641522759074,6.297138496780126,2.1263956821182495
8.421239636178237,13.706769765839093,1.8162849391821778,4.16030089571745,1.068272729490827
11.660222285504089,7.705032236918841,2.127990223996774,0.20169952299696092,0.926926879219166
17.922800407692108,13.3605076438031,6.478634692779083,17.721336720030372,1.6735440659152987
19.344446091030807,1.6308226665836667,5.209606045220594,10.593431011488645,1.5663606628984503
