Requests 12
Pickup_Coordinate_X,Pickup_Coordinate_Y,Dropoff_Coordinate_X,Dropoff_Coordinate_Y,Demand
8.928601514360016,3.3197980530117723,8.212291230578318,0.41696625725249903,1.749899793518887
1.0765667993596795,5.950520642062402,5.298173621928216,4.188074285566543,0.644360800675973
3.3540784927332923,6.225194321960902,4.381414261088741,7.358821063486902,1.0697396899491651
5.180364119992688,5.788586002261571,6.4535509589559386,9.902242713734164,1.6678485492299877
8.198581969218413,4.132009348161808,8.762676552066274,8.237594325705214,0.751606248254869
0.5447450782235463,7.186372365641943,8.021705624244754,7.364066438114389,1.3961045579117937
7.091317507811673,5.409368543025281,1.2482417438060978,9.576472954696683,66.45883003139667
4.032562987349198,2.169511603235601,7.172758464533194,9.942074384219376,0.4104719012150822
2.5561405560083506,6.713094319392804,5.990059131391165,7.173321455555131,1.0807671423304912
9.373495346449046,3.51809768539702,2.53634097471396,4.02472509036773,1.6840759707362507
7.46510717184985,7.240705674116883,4.061077960583893,9.893798482800024,1.5509317152069466
4.50499280745166,3.738084341003529,7.096286061692021,0.8245855331170848,1.5954128802943934
